id,cond,block,trial,real_weight,virtual_weight,rt_ms,tracked_path,target_x,target_y,target_z,gc_distance_last_target,camera_x,camera_y,camera_z,distance_camera_target
2,PC-HV,2,61,PC,HV,1388.428,3.049079,4.149414,1.934621,2.541203,2.005257,0.1122656,1.731891,-0.3983005,4.998034
2,PC-HV,2,62,PC,HV,2010.132,2.405487,3.656595,0.0008691549,2.674368,2.006986,0.154973,1.704923,-0.3859097,4.952823
2,PC-HV,2,63,PC,HV,1343.75,2.47745,2.642007,1.190926,3.921116,2.000154,0.1266986,1.712605,-0.3862735,5.01523
2,PC-HV,2,64,PC,HV,1277.222,2.95655,4.052967,0.7779664,2.565145,1.999268,0.1433057,1.708732,-0.3875958,4.987029
2,PC-HV,2,65,PC,HV,1532.593,3.000157,2.783459,1.625098,3.857707,2.005697,0.1328321,1.711566,-0.3848915,5.003293
2,PC-HV,2,66,PC,HV,989.6851,2.247704,0.9087518,1.647171,4.554117,1.929867,0.05039841,1.73181,-0.3753065,5.004313
2,PC-HV,2,67,PC,HV,1864.929,3.339713,2.25054,0.3222615,3.88762,2.000271,0.08132994,1.703374,-0.3289326,4.938853
2,PC-HV,2,68,PC,HV,1276.794,2.96658,3.856544,0.4570881,2.703316,1.983317,0.1275486,1.698704,-0.3454313,4.974121
2,PC-HV,2,69,PC,HV,1876.953,2.248477,4.346083,2.344817,2.259661,1.99301,0.1153642,1.723482,-0.3552682,5.012274
2,PC-HV,2,70,PC,HV,1543.884,2.195924,3.959036,0.4054906,2.558336,2.005467,0.1291434,1.712338,-0.3562521,4.987058
2,PC-HV,2,71,PC,HV,1021.912,2.170645,3.119243,1.856759,3.648551,1.98907,0.09754997,1.724417,-0.354177,5.016969
2,PC-HV,2,72,PC,HV,1965.698,2.930821,1.895077,3.398618,4.000814,1.958089,0.04214686,1.743925,-0.3722883,5.029451
2,PC-HV,2,73,PC,HV,1243.896,2.530556,1.667553,1.441901,4.346487,2.002354,0.04585272,1.738149,-0.3628315,4.989524
2,PC-HV,2,74,PC,HV,1099.426,2.746542,3.384351,1.28847,3.332059,1.979976,0.09712046,1.724852,-0.3581899,4.961275
2,PC-HV,2,75,PC,HV,1799.133,2.888624,1.697101,0.7979149,4.28733,2.003117,0.08069539,1.722965,-0.3502015,4.997518
2,PC-HV,2,76,PC,HV,1388.306,2.610725,3.279385,1.727989,3.492761,2.012634,0.08921289,1.723273,-0.3422886,4.988469
2,PC-HV,2,77,PC,HV,766.2964,2.31824,1.54813,1.367118,4.426853,1.999067,0.07398689,1.722362,-0.3340884,4.996585
2,PC-HV,2,78,PC,HV,1743.652,2.959252,0.8929351,3.255352,4.354116,1.988639,0.05627674,1.736438,-0.3626204,5.025406
2,PC-HV,2,79,PC,HV,1044.373,2.436062,0.04181063,1.466657,4.630075,1.993803,0.03555804,1.729672,-0.3509203,4.987938
2,PC-HV,2,80,PC,HV,1077.148,2.510488,1.637292,2.626577,4.299887,2.010333,0.04125994,1.731131,-0.3525741,4.999454
2,HC-HV,0,1,HC,HV,172245.5,122.4443,-1.545431E-07,3.535534,3.535534,0,0.02579075,1.768178,-0.3501214,4.268785
2,HC-HV,0,2,HC,HV,1443.848,2.783119,1.926776,3.295364,4.014962,1.954077,0.1110037,1.765001,-0.3357037,4.956545
2,HC-HV,0,3,HC,HV,1388,2.453446,3.619524,2.795598,3.074305,1.976623,0.143805,1.758151,-0.3672403,5.000115
2,HC-HV,0,4,HC,HV,1577.148,2.308548,3.757993,0.8040568,2.953506,1.988878,0.1712484,1.727372,-0.3496125,4.962644
2,HC-HV,0,5,HC,HV,1488.098,2.454944,2.136719,0.5886121,4.104616,1.96419,0.1193444,1.728434,-0.3263441,5.00024
2,HC-HV,0,6,HC,HV,1066.284,2.234936,0.1970917,0.2409464,4.446636,1.948729,0.05430561,1.725414,-0.3126028,4.987422
2,HC-HV,0,7,HC,HV,1332.764,2.312624,-1.51249,1.278393,4.414481,1.974414,0.009043992,1.736279,-0.3083326,4.98294
2,HC-HV,0,8,HC,HV,1776.794,2.57898,-0.05647361,2.635561,4.609696,1.992533,0.0297361,1.747756,-0.3223568,5.012063
2,HC-HV,0,9,HC,HV,1710.51,2.757692,-0.3512914,0.658546,4.542665,2.002981,0.03625965,1.73634,-0.3134136,4.989322
2,HC-HV,0,10,HC,HV,2055.054,3.337328,-1.298125,2.418127,4.456763,1.951549,-0.01799774,1.768583,-0.3698844,5.035589
2,HC-HV,3,11,HC,HV,976.9287,2.260471,-2.529749,0.9533175,3.875872,1.983376,-0.04809248,1.752851,-0.3594058,4.973475
2,HC-HV,3,12,HC,HV,1221.619,2.474529,-1.560587,2.644944,4.322104,2.007533,-0.03486943,1.757581,-0.3601396,5.003861
2,HC-HV,3,13,HC,HV,2433.044,3.438222,-0.259805,1.150976,4.597827,1.971752,0.0109821,1.741746,-0.3346235,4.975079
2,HC-HV,3,14,HC,HV,2742.371,3.557722,1.428173,2.21161,4.437252,1.948573,0.0815987,1.755841,-0.3557279,4.999365
2,HC-HV,3,15,HC,HV,1466.064,2.725823,-0.4896088,2.774997,4.50586,1.956782,0.02742082,1.767452,-0.370257,5.005895
2,HC-HV,3,16,HC,HV,1066.895,2.34231,0.03630039,0.8457581,4.544049,1.997529,0.03363401,1.749063,-0.346025,4.972805
2,HC-HV,3,17,HC,HV,1898.56,2.8299,0.05869856,2.845597,4.53219,2.009656,0.03912866,1.757333,-0.3514777,5.00349
2,HC-HV,3,18,HC,HV,1721.375,2.722258,-0.3574424,0.8895217,4.556642,2.006687,0.03105503,1.753037,-0.3540049,5.001104
2,HC-HV,3,19,HC,HV,1899.719,3.473706,1.607274,1.207416,4.359575,1.948137,0.09518355,1.750922,-0.3726357,4.997563
2,HC-HV,3,20,HC,HV,1099.182,2.272795,0.6493418,2.960905,4.446996,2.00388,0.07958734,1.754722,-0.3663158,4.994744
2,HC-HV,3,21,HC,HV,1809.998,3.129863,-1.221642,2.254305,4.435477,1.99086,0.05179679,1.756958,-0.3642285,4.990609
2,HC-HV,3,22,HC,HV,1577.209,2.611229,-2.697488,1.086892,3.757961,1.970062,-0.02009112,1.741972,-0.3460571,4.943738
2,HC-HV,3,23,HC,HV,1966.125,3.728887,-0.8679613,1.223973,4.554227,1.993726,0.01265025,1.744714,-0.3550028,5.014698
2,HC-HV,3,24,HC,HV,1511.047,3.044122,-2.057049,2.761075,4.081589,2.000114,0.006007731,1.754368,-0.3543912,4.994756
2,HC-HV,3,25,HC,HV,1732.361,3.365331,-3.647244,2.144548,3.036997,1.981463,-0.0240109,1.753376,-0.3736619,4.991335
2,HC-HV,3,26,HC,HV,1709.839,2.9864,-2.198047,1.27081,4.103022,1.996853,-0.01375163,1.744649,-0.356353,4.988155
2,HC-HV,3,27,HC,HV,1354.675,2.592758,-0.8495818,2.698919,4.480046,1.989884,0.01142746,1.756013,-0.3623275,5.007893
2,HC-HV,3,28,HC,HV,1587.83,2.904817,-0.8637153,0.6992635,4.445729,2.005219,0.00795126,1.744524,-0.3412185,4.976669
2,HC-HV,3,29,HC,HV,1230.774,2.67274,-2.611427,0.1835505,3.621384,2.012228,-0.004712045,1.735725,-0.3317137,4.98309
2,HC-HV,3,30,HC,HV,974.6704,2.318724,-1.687237,1.788488,4.376399,2.016687,-0.006831527,1.739799,-0.3419106,5.00885
2,HC-HV,3,31,HC,HV,2446.655,3.012581,-3.286757,1.118042,3.380388,2.001095,-0.01868773,1.737277,-0.3445497,4.993885
2,HC-HV,3,32,HC,HV,2211.609,3.14658,-1.746903,1.957027,4.342132,2.009198,-0.01111472,1.741148,-0.3529317,5.010308
2,HC-HV,3,33,HC,HV,2254.211,2.74529,-0.977861,0.1120409,4.274314,2.002551,0.004470527,1.7344,-0.3360832,4.985257
2,HC-HV,3,34,HC,HV,1600.708,3.767959,1.001451,0.3814509,4.37301,1.900757,0.1302137,1.69996,-0.3400518,4.970963
2,HC-HV,3,35,HC,HV,1555.481,2.850476,-0.9599295,0.7650805,4.449269,1.965292,0.0785265,1.722581,-0.3350606,4.988487
2,HC-HV,3,36,HC,HV,1486.45,2.272507,-0.4254346,2.689982,4.544505,1.993561,0.06071901,1.749192,-0.3523375,5.010039
2,HC-HV,3,37,HC,HV,2066.162,3.083815,-2.302085,2.230422,4.027797,1.975416,0.02517784,1.755377,-0.3684062,4.996841
2,HC-HV,3,38,HC,HV,1508.362,2.8348,-3.773179,2.678897,2.749221,1.970818,-0.02002943,1.763915,-0.3872133,4.975996
2,HC-HV,3,39,HC,HV,1867.92,3.243179,-2.687705,1.388766,3.825004,2.009966,-0.02179718,1.75275,-0.3807365,4.992775
2,HC-HV,3,40,HC,HV,2021.118,2.829978,-1.773926,3.148038,4.089523,2.003732,-0.01218033,1.759762,-0.3855016,5.005687
2,HC-HV,3,41,HC,HV,1721.069,2.866955,0.2011234,3.185205,4.402255,1.944021,0.05671179,1.764445,-0.3711749,4.982474
2,HC-HV,3,42,HC,HV,1810.242,2.679147,1.572484,1.729426,4.393404,1.988704,0.09649569,1.749248,-0.3303258,4.948995
2,HC-HV,3,43,HC,HV,1821.899,2.664656,3.257553,1.135381,3.494708,1.974877,0.1505217,1.725091,-0.3345782,4.966371
2,HC-HV,3,44,HC,HV,1621.216,2.583594,2.420759,2.889885,3.965338,1.960632,0.0939157,1.761434,-0.3498718,5.030769
2,HC-HV,3,45,HC,HV,1843.933,3.658944,1.729105,1.047281,4.320904,1.99326,0.08560568,1.750142,-0.3336173,4.985948
2,HC-HV,3,46,HC,HV,1276.306,2.772422,3.38777,0.6806343,3.265253,1.968621,0.1398038,1.72815,-0.3422561,4.965953
2,HC-HV,3,47,HC,HV,1576.965,2.456855,3.521873,2.675535,3.216406,2.000917,0.1336354,1.74437,-0.3587085,5.01285
2,HC-HV,3,48,HC,HV,1656.189,2.728428,3.316644,0.6906158,3.350477,2.005485,0.1425752,1.736018,-0.3507334,4.986636
2,HC-HV,3,49,HC,HV,1075.439,2.215805,1.713145,1.303887,4.376482,1.97484,0.1012948,1.740664,-0.3403374,5.003721
2,HC-HV,3,50,HC,HV,1089.111,2.338436,3.299561,2.131571,3.483049,2.00368,0.114618,1.741044,-0.340192,4.991347
2,HC-HV,3,51,HC,HV,1056.641,2.381918,1.556385,2.518763,4.383839,2.002843,0.102316,1.744775,-0.3394997,5.002329
2,HC-HV,3,52,HC,HV,1032.593,2.503505,1.294392,0.5361022,4.363485,2.008114,0.09979433,1.738008,-0.3296125,4.98967
2,HC-HV,3,53,HC,HV,1153.931,2.448195,2.860766,1.663333,3.838296,2.006896,0.1044396,1.740222,-0.3393621,5.005604
2,HC-HV,3,54,HC,HV,1254.15,2.680757,1.015265,1.891125,4.574661,1.999398,0.09316766,1.741432,-0.3289489,4.9918
2,HC-HV,3,55,HC,HV,1556.274,2.800674,2.46929,0.6739129,3.938889,1.997297,0.1111556,1.735911,-0.3352665,4.995703
2,HC-HV,3,56,HC,HV,1431.03,3.159883,0.5789087,0.2169389,4.405401,1.978518,0.07615227,1.73003,-0.3254021,4.992265
2,HC-HV,3,57,HC,HV,2100.342,3.010994,-1.245071,1.036324,4.446719,1.937272,-0.006109118,1.741248,-0.3289967,4.983914
2,HC-HV,3,58,HC,HV,1287.292,2.818833,0.4914274,0.04884243,4.349489,1.96546,0.0348767,1.701289,-0.3222655,4.976375
2,HC-HV,3,59,HC,HV,1109.863,2.608912,1.76219,1.593121,4.36865,1.972119,0.05259532,1.741299,-0.3445817,5.015897
2,HC-HV,3,60,HC,HV,1400.879,3.49968,0.199145,0.3483744,4.45524,1.983945,0.03011835,1.724807,-0.3353987,4.987319
2,HC-HV,3,61,HC,HV,1321.167,2.631057,1.242879,2.053728,4.504128,2.007354,0.03522587,1.733068,-0.3310517,4.994018
2,HC-HV,3,62,HC,HV,1644.653,2.833168,1.574643,0.1148932,4.142393,2.004104,0.05593556,1.724329,-0.332395,4.992042
2,HC-HV,3,63,HC,HV,4231.995,4.12536,2.911546,1.554628,3.768421,1.960843,0.1164454,1.737552,-0.3619709,4.99061
2,HC-HV,3,64,HC,HV,1999.023,2.802808,1.57978,0.1076664,4.132707,1.986885,0.08835477,1.725908,-0.3303509,4.976137
2,HC-HV,3,65,HC,HV,1597.778,2.890128,-0.3771484,0.36241,4.457569,1.948919,0.01500422,1.713758,-0.3204199,4.980874
2,HC-HV,3,66,HC,HV,1343.262,2.822305,-1.095037,2.227813,4.527627,1.987076,-0.009012222,1.735085,-0.3373306,5.008996
2,HC-HV,3,67,HC,HV,1788.818,3.127593,-0.6675342,0.2781991,4.400161,2.006739,0.006502628,1.728417,-0.3176763,4.981511
2,HC-HV,3,68,HC,HV,1977.295,2.946124,-0.4232022,2.249094,4.636539,2.001604,0.003834367,1.743836,-0.3274752,5.007903
2,HC-HV,3,69,HC,HV,1633.179,2.973337,-0.5708372,0.266923,4.414727,2.009267,0.004603267,1.737046,-0.3151145,4.986361
2,HC-HV,3,70,HC,HV,4298.279,4.298452,1.421715,0.249231,4.243197,1.819169,0.2131028,1.620523,-0.3278451,4.922968
2,HC-HV,3,71,HC,HV,1598.755,2.529059,-0.4409838,0.8969433,4.576092,1.917121,0.1137475,1.675915,-0.2930055,4.96212
2,HC-HV,3,72,HC,HV,1821.96,2.877283,-2.121029,0.06489509,3.87957,1.969859,0.05028886,1.667614,-0.2925013,4.968854
2,HC-HV,3,73,HC,HV,1721.68,2.515636,-3.710343,0.7369819,2.868443,1.927011,-0.02420121,1.723791,-0.3268447,4.977077
2,HC-HV,3,74,HC,HV,1742.798,3.466585,-2.595819,1.994972,3.952553,2.00773,-0.01260072,1.738524,-0.3450508,5.020775
2,HC-HV,3,75,HC,HV,1577.515,2.147426,-3.532968,0.5146463,2.987987,1.999147,-0.02830851,1.723012,-0.3349458,4.97842
2,HC-HV,3,76,HC,HV,1866.333,2.787173,-1.940573,0.7344638,4.177927,2.006217,-0.01593351,1.722155,-0.3332436,5.003042
2,HC-HV,3,77,HC,HV,1164.856,2.358484,-3.451053,0.2169992,2.973485,2.017838,-0.01514769,1.704973,-0.3228146,4.988497
2,HC-HV,3,78,HC,HV,1732.727,2.84441,-2.909578,1.98102,3.744872,2.001475,-0.01031554,1.719372,-0.3241655,5.003123
2,HC-HV,3,79,HC,HV,2188.721,2.591357,-4.149539,2.64555,2.32329,1.991703,-0.02052337,1.737025,-0.3375932,4.995447
2,HC-HV,3,80,HC,HV,2321.35,2.894181,-2.835814,2.210701,3.767254,2.070001,-0.0678668,1.747903,-0.3649904,4.995113
2,PC-PV,0,1,PC,PV,116097.5,202.8423,-1.545431E-07,3.535534,3.535534,0,0.07964402,1.775914,-0.4234673,4.333162
2,PC-PV,0,2,PC,PV,1965.698,2.759458,1.746394,2.802064,4.177507,2.007216,0.1159298,1.769244,-0.4173275,4.983737
2,PC-PV,0,3,PC,PV,1188.721,2.298264,3.363014,1.9346,3.381238,1.974561,0.1680732,1.756369,-0.4178933,4.967173
2,PC-PV,0,4,PC,PV,1199.097,2.003431,4.1972,0.5010718,2.263593,1.984434,0.200228,1.738313,-0.4400028,4.981564
2,PC-PV,0,5,PC,PV,833.0078,1.968351,3.418435,1.966526,3.379822,1.995597,0.1765518,1.748669,-0.4365928,5.012214
2,PC-PV,0,6,PC,PV,2432.373,3.651467,4.158821,3.343242,2.132233,1.927167,0.1662686,1.786307,-0.5217488,5.040649
2,PC-PV,0,7,PC,PV,1987.793,3.112204,2.882855,2.765841,3.56,1.949416,0.1466581,1.773078,-0.459211,4.9625
2,PC-PV,0,8,PC,PV,2032.471,3.023715,1.544412,1.496872,4.333491,1.975063,0.1080837,1.751713,-0.4409672,4.992337
2,PC-PV,0,9,PC,PV,1510.62,2.925282,3.296726,1.319129,3.385968,1.98919,0.1516414,1.747745,-0.428933,4.962735
2,PC-PV,0,10,PC,PV,1765.625,2.682169,3.069953,3.305151,3.32046,1.964502,0.1387017,1.795274,-0.4710984,5.024726
2,PC-PV,4,11,PC,PV,3209.717,3.85703,1.338729,2.928902,4.248523,1.962596,0.09651232,1.791223,-0.4516702,4.992918
2,PC-PV,4,12,PC,PV,1299.438,2.587265,3.042133,3.334551,3.282157,1.983665,0.1344178,1.790397,-0.4563735,4.981549
2,PC-PV,4,13,PC,PV,1876.953,2.563182,3.419961,1.370576,3.289151,1.985761,0.162403,1.758321,-0.4451202,4.970595
2,PC-PV,4,14,PC,PV,1221.68,2.325126,2.231269,2.822802,3.980563,1.977438,0.1200122,1.775468,-0.4420099,5.011334
2,PC-PV,4,15,PC,PV,921.9971,2.323069,0.3415788,2.436016,4.509211,1.969002,0.07691801,1.77448,-0.4400011,5.000237
2,PC-PV,4,16,PC,PV,1499.512,2.795332,-1.48591,3.142713,4.108131,1.973844,0.03144419,1.772038,-0.4423693,4.988804
2,PC-PV,4,17,PC,PV,1089.966,2.8901,0.186114,2.134724,4.54206,1.992027,0.05707943,1.768302,-0.4355291,4.992726
2,PC-PV,4,18,PC,PV,1186.279,2.316668,-1.769048,1.86573,4.218047,1.97539,0.01545453,1.767791,-0.4385884,4.987814
2,PC-PV,4,19,PC,PV,1433.105,2.805284,-0.175866,3.062906,4.386976,1.989471,0.03890449,1.776903,-0.4582572,5.017591
2,PC-PV,4,20,PC,PV,1599.243,2.478626,0.3361875,1.132373,4.491107,1.988972,0.0775153,1.758375,-0.4124331,4.9501
2,PC-PV,4,21,PC,PV,2765.381,3.985769,1.954381,2.269467,4.193667,1.957331,0.148084,1.763535,-0.4422057,5.000999
2,PC-PV,4,22,PC,PV,1266.113,2.423541,1.809118,0.2810884,4.03477,1.985025,0.1648132,1.718968,-0.3960888,4.940016
2,PC-PV,4,23,PC,PV,1210.571,2.884832,0.1278684,1.217915,4.578605,1.952824,0.08966506,1.733001,-0.3876128,4.993004
2,PC-PV,4,24,PC,PV,1066.04,2.610359,2.077374,1.439557,4.190914,1.960933,0.1410243,1.739252,-0.4039333,4.995187
2,PC-PV,4,25,PC,PV,2543.213,3.547311,1.56834,3.371622,4.101412,1.954277,0.1149611,1.780888,-0.4656833,5.049862
2,PC-PV,4,26,PC,PV,1833.13,3.060323,-0.3922085,3.057855,4.341825,1.949499,0.06136864,1.773676,-0.4512163,4.982779
2,PC-PV,4,27,PC,PV,1887.451,3.245673,1.422894,2.217976,4.339279,1.955292,0.1278972,1.749304,-0.4137776,4.948557
2,PC-PV,4,28,PC,PV,1255.005,2.34745,-0.358518,3.126678,4.368088,1.981286,0.08730817,1.757872,-0.4264438,5.005989
2,PC-PV,4,29,PC,PV,1121.826,2.324019,-0.4525689,1.133585,4.504965,2.00035,0.07814515,1.74386,-0.4095508,4.980618
2,PC-PV,4,30,PC,PV,1488.159,2.66403,-2.353488,1.005802,3.896542,1.954442,0.01827604,1.74555,-0.4317378,4.990641
2,PC-PV,4,31,PC,PV,1399.536,2.184977,-2.803814,2.918783,3.52545,1.99439,0.0112229,1.760705,-0.4494123,5.006506
2,PC-PV,4,32,PC,PV,1810.425,3.174989,-0.9641007,2.944388,4.309542,1.955945,0.06759977,1.770394,-0.44181,5.001801
2,PC-PV,4,33,PC,PV,988.4033,2.389989,-2.798064,2.719016,3.544176,1.973841,0.02319795,1.771603,-0.447265,4.978827
2,PC-PV,4,34,PC,PV,1111.084,2.416063,-4.19299,2.572005,2.118494,1.975045,-0.01972818,1.764614,-0.4698548,4.9767
2,PC-PV,4,35,PC,PV,1176.636,2.216286,-3.145674,1.474383,3.421703,1.996844,-0.007243812,1.756669,-0.4525756,4.993943
2,PC-PV,4,36,PC,PV,1155.396,2.656045,-1.387626,1.13462,4.312674,1.942934,0.05505568,1.750471,-0.4093367,4.975739
2,PC-PV,4,37,PC,PV,1354.492,2.657544,0.2162342,2.304145,4.557299,1.987133,0.08092815,1.765998,-0.42458,5.012686
2,PC-PV,4,38,PC,PV,1222.168,2.522707,2.149879,2.466855,4.073002,1.940596,0.1492886,1.772733,-0.4435127,4.988294
2,PC-PV,4,39,PC,PV,1154.785,2.501356,3.489425,3.388166,2.908183,1.962197,0.1689317,1.782125,-0.4971701,5.020107
2,PC-PV,4,40,PC,PV,1387.939,2.972799,2.613096,1.865466,3.863921,1.985642,0.1552188,1.769459,-0.4769437,4.989336
2,PC-PV,4,41,PC,PV,2265.869,2.987369,4.126999,1.772097,2.560318,1.971578,0.2147334,1.7584,-0.4859717,4.958416
2,PC-PV,4,42,PC,PV,1899.292,2.476043,3.042732,0.2998941,3.370864,1.97569,0.1852373,1.737081,-0.4400026,4.975288
2,PC-PV,4,43,PC,PV,1177.002,2.294811,1.838674,1.614792,4.277114,1.965162,0.1279932,1.757979,-0.4396441,5.019437
2,PC-PV,4,44,PC,PV,1677.124,2.957776,0.1985798,0.4760519,4.392714,1.971004,0.09199286,1.736299,-0.4134779,4.969815
2,PC-PV,4,45,PC,PV,1332.642,2.594241,0.8640249,2.35974,4.487062,1.976138,0.1088101,1.770775,-0.4505618,5.029647
2,PC-PV,4,46,PC,PV,1210.449,2.552312,1.416169,0.4599278,4.194058,1.990726,0.127487,1.751853,-0.434703,4.97546
2,PC-PV,4,47,PC,PV,1310.791,2.533243,1.603405,2.448764,4.291393,2.005085,0.1247258,1.763253,-0.4490727,5.012827
2,PC-PV,4,48,PC,PV,1599.487,2.597541,3.056689,3.367584,3.269759,1.953995,0.1446363,1.793013,-0.4979969,5.015507
2,PC-PV,4,49,PC,PV,1054.688,2.353085,3.017935,1.39127,3.574196,1.990211,0.1590548,1.770774,-0.47437,4.970725
2,PC-PV,4,50,PC,PV,1032.959,2.70931,1.55585,2.571487,4.25932,1.996687,0.1348782,1.772555,-0.4596297,4.992588
2,PC-PV,4,51,PC,PV,1776.855,3.125072,0.7907198,0.7279673,4.385854,1.998285,0.1182318,1.758854,-0.4414824,4.981781
2,PC-PV,4,52,PC,PV,1733.032,2.643839,-1.172304,1.108598,4.345133,1.960631,0.0540697,1.753913,-0.4260517,4.968362
2,PC-PV,4,53,PC,PV,2076.416,3.574969,-0.6309205,3.033884,4.358556,1.988418,0.06831837,1.774608,-0.4651359,5.034154
2,PC-PV,4,54,PC,PV,2087.891,2.916825,0.7888011,1.630495,4.480583,1.96628,0.1104107,1.753765,-0.4302236,4.958974
2,PC-PV,4,55,PC,PV,1399.536,2.624924,1.950418,0.1033984,3.916116,1.982965,0.1594507,1.724953,-0.4155186,4.959845
2,PC-PV,4,56,PC,PV,1177.246,2.593872,0.4554651,1.268394,4.554786,1.992537,0.131727,1.737581,-0.4201843,5.007521
2,PC-PV,4,57,PC,PV,989.0137,2.332043,-1.423986,0.6768122,4.21172,1.974438,0.08891362,1.732762,-0.4142261,4.980288
2,PC-PV,4,58,PC,PV,1954.102,3.092081,-1.021003,2.628724,4.37799,1.972286,0.1067979,1.771083,-0.4489567,5.030596
2,PC-PV,4,59,PC,PV,1876.953,3.267069,0.4953216,1.331973,4.516547,1.969256,0.1429437,1.750601,-0.4242866,4.971042
2,PC-PV,4,60,PC,PV,1066.406,2.516774,-0.2106181,3.195748,4.349239,1.976831,0.1132727,1.777492,-0.4530089,5.017763
2,PC-PV,4,61,PC,PV,1177.246,2.620743,-2.013123,2.389834,4.030682,1.953873,0.05253589,1.769989,-0.4585115,4.980362
2,PC-PV,4,62,PC,PV,1976.44,2.850496,-3.235093,1.02182,3.233608,1.976838,-0.005319774,1.745992,-0.4520146,4.953753
2,PC-PV,4,63,PC,PV,1521.729,2.607655,-2.071841,2.429439,4.049362,1.978597,0.03091276,1.77215,-0.4477704,5.007774
2,PC-PV,4,64,PC,PV,1188.354,2.187286,-2.534147,0.5232806,3.658419,1.996943,0.0157631,1.751842,-0.4318656,4.974116
2,PC-PV,4,65,PC,PV,1354.98,2.367149,-1.267802,1.882769,4.398799,1.969741,0.0665561,1.768778,-0.4218282,5.003194
2,PC-PV,4,66,PC,PV,1299.316,2.601106,0.668314,2.372861,4.504932,1.96608,0.1132771,1.766359,-0.4392364,5.012057
2,PC-PV,4,67,PC,PV,1033.203,2.330881,1.489696,0.5722055,4.216886,1.991835,0.1318247,1.741685,-0.4116615,4.96336
2,PC-PV,4,68,PC,PV,1687.988,2.92453,-0.03184676,1.816927,4.585093,1.996581,0.1055613,1.747612,-0.4171022,5.004562
2,PC-PV,4,69,PC,PV,1599.121,2.64398,1.399493,3.160079,4.201413,1.972635,0.1200688,1.774013,-0.4532106,5.022312
2,PC-PV,4,70,PC,PV,1444.092,2.736262,1.083871,1.197162,4.418989,1.995406,0.1180747,1.75773,-0.415457,4.96174
2,PC-PV,4,71,PC,PV,2310.181,2.853276,-0.9026111,0.9650605,4.414644,1.99186,0.0888527,1.752945,-0.417124,4.994972
2,PC-PV,4,72,PC,PV,1388.062,2.654122,0.980337,1.633636,4.501313,1.983017,0.1179154,1.760393,-0.4308926,5.008641
2,PC-PV,4,73,PC,PV,977.1729,2.37075,-0.7652866,2.606125,4.417271,1.98104,0.09103847,1.769073,-0.4471322,5.009627
2,PC-PV,4,74,PC,PV,1355.103,2.669467,1.222113,2.384427,4.384225,1.982783,0.11914,1.772084,-0.4569153,5.002814
2,PC-PV,4,75,PC,PV,2010.132,3.258416,-0.6426222,3.102781,4.302177,1.99932,0.1050912,1.774784,-0.4564973,4.996763
2,PC-PV,4,76,PC,PV,1999.023,2.974924,-2.40959,2.291123,3.834164,1.981884,0.06847537,1.772368,-0.4613212,4.986091
2,PC-PV,4,77,PC,PV,1066.406,1.892907,-3.006816,0.4707699,3.260026,1.990228,0.01739728,1.748793,-0.4535624,4.956809
2,PC-PV,4,78,PC,PV,1143.921,1.860283,-3.73105,2.280495,2.812389,2.003946,0.004462481,1.761417,-0.4642237,4.995967
2,PC-PV,4,79,PC,PV,955.8105,1.544445,-3.709389,0.2983176,2.546863,2.0035,-0.002192497,1.750633,-0.4709145,4.995949
2,PC-PV,4,80,PC,PV,1009.888,1.515967,-3.85558,2.289202,2.669364,2.008468,9.274483E-05,1.756012,-0.4769164,5.004956
3,PC-HV,0,1,PC,HV,152158.3,308.7833,-1.545431E-07,3.535534,3.535534,0,-0.0880363,1.831167,-0.5281525,4.407512
3,PC-HV,0,2,PC,HV,1587.418,4.35913,0.3790943,1.797637,4.449865,2.012636,-0.07616121,1.795858,-0.4916594,4.962451
3,PC-HV,0,3,PC,HV,1377.228,2.787746,-1.497659,2.46102,4.255646,2.014654,-0.0775792,1.801752,-0.5018706,5.008515
3,PC-HV,0,4,PC,HV,1099.38,2.238948,-2.873058,1.168066,3.594926,1.977143,-0.1207274,1.786835,-0.5011584,4.973541
3,PC-HV,0,5,PC,HV,932.9987,1.872557,-3.531162,2.948775,2.965661,1.986163,-0.1215718,1.808839,-0.5300349,5.014444
3,PC-HV,0,6,PC,HV,1055.038,2.562437,-1.975615,2.366715,4.079878,1.996597,-0.1042196,1.806258,-0.5347419,5.011082
3,PC-HV,0,7,PC,HV,1454.941,2.474316,-1.345591,0.4689727,4.120434,1.991649,-0.1028388,1.779442,-0.5009652,4.961763
3,PC-HV,0,8,PC,HV,1521.622,2.767714,-2.542922,2.048809,3.854886,1.995197,-0.1133706,1.794867,-0.5261235,5.016019
3,PC-HV,0,9,PC,HV,1055.908,2.410114,-1.688028,0.2437153,3.958782,1.997427,-0.1121128,1.779198,-0.5155586,4.986075
3,PC-HV,0,10,PC,HV,965.5151,2.244636,-1.523775,2.21387,4.261289,1.998868,-0.1032442,1.795285,-0.5233192,5.008552
3,PC-HV,1,11,PC,HV,1277.191,2.786187,0.4651448,2.095716,4.435176,1.976409,-0.06658697,1.799462,-0.5169235,4.989368
3,PC-HV,1,12,PC,HV,966.1407,2.722902,-1.484947,1.681138,4.276223,1.984052,-0.1009417,1.794474,-0.5111222,4.984676
3,PC-HV,1,13,PC,HV,955.1697,2.409058,-3.247402,1.45031,3.359451,1.988162,-0.127178,1.78963,-0.5234786,4.992803
